transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00200,2026-01-09T22:35:39Z,33.34,restaurant,AE,False,False
txn_0000326,card_00370,2026-01-12T05:57:09Z,83.83,fuel,AE,True,False
txn_0000327,card_00166,2026-01-01T23:16:28Z,60.81,utilities,AE,True,False
txn_0000328,card_00584,2026-01-06T08:03:31Z,332.44,pharmacy,IN,False,False
txn_0000329,card_00520,2026-01-22T09:09:30Z,52.06,online_retail,DE,False,False
txn_0000330,card_00687,2026-01-25T04:23:22Z,240.29,electronics,AE,True,False
txn_0000331,card_00589,2026-01-20T10:25:29Z,90.38,atm_withdrawal,GB,True,False
txn_0000332,card_00053,2026-01-18T07:34:53Z,97.28,travel,US,True,False
txn_0000333,card_00065,2026-01-26T19:59:21Z,110.12,atm_withdrawal,GB,True,False
txn_0000334,card_00282,2026-01-13T10:12:39Z,128.74,pharmacy,AE,False,False
txn_0000335,card_00061,2026-01-25T20:55:18Z,138.13,travel,AE,True,False
txn_0000336,card_00609,2026-01-02T12:05:37Z,85.23,restaurant,GB,True,False
txn_0000337,card_00134,2026-01-29T10:10:27Z,13.14,pharmacy,GB,False,False
txn_0000338,card_00462,2026-01-20T15:52:57Z,13.07,utilities,US,False,False
txn_0000339,card_00828,2026-01-08T12:37:49Z,29.65,electronics,DE,False,False
txn_0000340,card_00838,2026-01-11T15:14:49Z,7.49,restaurant,GB,True,False
txn_0000341,card_00661,2026-01-13T13:08:07Z,103.17,electronics,SG,True,False
txn_0000342,card_00279,2026-01-28T19:25:36Z,71.75,utilities,DE,True,False
txn_0000343,card_00617,2026-01-08T23:08:09Z,51.91,atm_withdrawal,GB,False,False
txn_0000344,card_00586,2026-01-13T11:29:49Z,21.75,atm_withdrawal,GB,True,False
txn_0000345,card_00850,2026-01-12T11:27:46Z,8.02,fuel,US,True,False
txn_0000346,card_00019,2026-01-11T16:00:51Z,213.64,fuel,SG,False,False
txn_0000347,card_00301,2026-01-28T04:09:50Z,131.26,pharmacy,GB,False,False
txn_0000348,card_00131,2026-01-06T02:22:00Z,99.23,grocery,AE,False,False
txn_0000349,card_00437,2026-01-29T06:10:17Z,13.51,travel,GB,True,False
txn_0000350,card_00240,2026-01-06T14:17:42Z,450.54,pharmacy,IN,True,True
txn_0000351,card_00612,2026-01-22T23:33:52Z,41.61,travel,AE,False,False
txn_0000352,card_00180,2026-01-30T22:03:39Z,16.45,grocery,GB,True,False
txn_0000353,card_00074,2026-01-09T19:03:36Z,23.6,fuel,SG,True,False
txn_0000354,card_00442,2026-01-09T03:34:47Z,85.27,online_retail,AE,True,False
txn_0000355,card_00705,2026-01-09T10:21:50Z,171.52,utilities,US,False,False
txn_0000356,card_00720,2026-01-14T12:45:24Z,7.9,entertainment,US,True,False
txn_0000357,card_00399,2026-01-23T10:15:12Z,7.71,travel,SG,False,False
txn_0000358,card_00522,2026-01-08T00:18:20Z,103.74,atm_withdrawal,US,True,False
txn_0000359,card_00873,2026-01-10T03:40:20Z,77.93,atm_withdrawal,DE,False,False
txn_0000360,card_00465,2026-01-28T17:12:44Z,12.74,utilities,SG,False,False
txn_0000361,card_00066,2026-01-18T10:17:25Z,9.34,travel,GB,False,False
txn_0000362,card_00445,2026-01-09T19:57:22Z,4.18,atm_withdrawal,DE,True,False
txn_0000363,card_00873,2026-01-15T18:09:28Z,69.92,fuel,US,True,False
txn_0000364,card_00335,2026-01-07T16:40:06Z,353.71,travel,US,False,False
txn_0000365,card_00809,2026-01-20T22:36:43Z,90.18,fuel,IN,False,False
txn_0000366,card_00486,2026-01-12T04:32:33Z,65.09,atm_withdrawal,DE,False,False
txn_0000367,card_00706,2026-01-02T11:03:52Z,11.44,pharmacy,SG,False,False
txn_0000368,card_00276,2026-01-22T09:06:30Z,68.81,atm_withdrawal,DE,True,False
txn_0000369,card_00237,2026-01-22T04:29:44Z,60.81,online_retail,AE,False,False
txn_0000370,card_00182,2026-01-17T09:42:49Z,48.76,restaurant,DE,True,False
txn_0000371,card_00421,2026-01-20T13:35:40Z,7.23,travel,SG,True,False
txn_0000372,card_00766,2026-01-20T10:45:51Z,677.62,electronics,IN,True,False
txn_0000373,card_00523,2026-01-04T13:32:50Z,7.8,pharmacy,SG,True,False
txn_0000374,card_00710,2026-01-17T18:50:35Z,100.06,pharmacy,DE,False,False
txn_0000375,card_00252,2026-01-24T00:26:32Z,136.26,fuel,IN,True,False
txn_0000376,card_00479,2026-01-04T02:22:31Z,243.79,utilities,AE,False,False
txn_0000377,card_00064,2026-01-15T03:13:21Z,20.54,electronics,US,False,False
txn_0000378,card_00429,2026-01-30T13:51:55Z,80.45,fuel,IN,True,False
txn_0000379,card_00769,2026-01-12T21:09:48Z,141.27,grocery,GB,True,False
txn_0000380,card_00760,2026-01-25T15:06:31Z,66.82,restaurant,DE,False,False
txn_0000381,card_00889,2026-01-26T01:02:53Z,21.79,pharmacy,IN,True,False
txn_0000382,card_00548,2026-01-06T05:31:59Z,11.53,entertainment,DE,True,False
txn_0000383,card_00779,2026-01-17T04:32:11Z,89.53,grocery,AE,True,False
txn_0000384,card_00269,2026-01-04T15:03:16Z,142.71,fuel,IN,False,False
txn_0000385,card_00754,2026-01-13T04:37:11Z,1661.2,entertainment,SG,True,False
txn_0000386,card_00823,2026-01-15T12:27:49Z,62.43,grocery,IN,False,False
txn_0000387,card_00473,2026-01-29T18:06:05Z,47.86,online_retail,AE,True,False
txn_0000388,card_00178,2026-01-28T19:20:41Z,94.28,fuel,US,False,False
txn_0000389,card_00605,2026-01-23T10:44:28Z,62.36,travel,SG,True,False
txn_0000390,card_00423,2026-01-14T11:25:38Z,40.98,online_retail,US,True,False
txn_0000391,card_00524,2026-01-11T21:39:50Z,10.17,grocery,DE,True,False
txn_0000392,card_00795,2026-01-01T10:00:28Z,52.77,fuel,SG,False,False
txn_0000393,card_00055,2026-01-04T17:42:30Z,45.25,restaurant,US,True,False
txn_0000394,card_00153,2026-01-23T10:07:02Z,30.04,utilities,US,False,False
txn_0000395,card_00754,2026-01-01T23:15:24Z,10.95,travel,DE,True,False
txn_0000396,card_00741,2026-01-16T10:53:27Z,38.17,travel,GB,True,False
txn_0000397,card_00172,2026-01-03T03:13:43Z,81.71,fuel,DE,False,False
txn_0000398,card_00002,2026-01-07T13:35:46Z,146.17,entertainment,IN,False,False
txn_0000399,card_00085,2026-01-23T05:29:23Z,29.63,utilities,AE,False,False
txn_0000400,card_00541,2026-01-14T15:48:35Z,131.61,atm_withdrawal,DE,True,False
txn_0000401,card_00544,2026-01-30T02:48:34Z,59.09,electronics,GB,True,False
txn_0000402,card_00693,2026-01-19T05:41:03Z,62.11,electronics,GB,True,False
txn_0000403,card_00045,2026-01-19T21:44:08Z,387.95,utilities,US,False,False
txn_0000404,card_00554,2026-01-01T02:58:42Z,112.37,pharmacy,SG,True,False
txn_0000405,card_00383,2026-01-18T22:02:14Z,135.07,grocery,AE,False,False
txn_0000406,card_00737,2026-01-30T17:39:54Z,27.25,travel,AE,True,False
txn_0000407,card_00409,2026-01-02T11:13:41Z,30.95,grocery,SG,False,False
txn_0000408,card_00484,2026-01-25T17:49:32Z,28.39,restaurant,IN,False,False
txn_0000409,card_00113,2026-01-16T03:45:37Z,49.97,atm_withdrawal,AE,False,False
txn_0000410,card_00193,2026-01-04T20:52:41Z,70.73,online_retail,IN,False,False
txn_0000411,card_00719,2026-01-30T23:15:34Z,88.62,electronics,IN,False,False
txn_0000412,card_00530,2026-01-24T22:30:41Z,173.62,restaurant,SG,True,False
txn_0000413,card_00551,2026-01-28T20:46:40Z,24.32,travel,SG,True,False
txn_0000414,card_00276,2026-01-01T21:23:14Z,101.82,travel,IN,False,False
txn_0000415,card_00526,2026-01-23T09:43:20Z,52.03,pharmacy,SG,True,False
txn_0000416,card_00888,2026-01-28T16:34:20Z,130.25,travel,SG,False,False
txn_0000417,card_00575,2026-01-27T03:02:35Z,15.97,utilities,DE,True,False
txn_0000418,card_00290,2026-01-07T22:33:38Z,386.44,fuel,US,True,True
txn_0000419,card_00554,2026-01-17T02:49:14Z,89.53,restaurant,SG,False,False
txn_0000420,card_00633,2026-01-15T12:30:22Z,121.36,utilities,IN,False,False
txn_0000421,card_00857,2026-01-05T18:52:31Z,2.48,utilities,SG,True,False
txn_0000422,card_00595,2026-01-25T05:57:56Z,98.87,online_retail,GB,True,False
txn_0000423,card_00246,2026-01-23T06:46:02Z,7.55,entertainment,DE,False,False
txn_0000424,card_00094,2026-01-13T22:26:06Z,76.02,atm_withdrawal,SG,False,False
txn_0000425,card_00851,2026-01-01T08:22:58Z,70.74,online_retail,SG,True,False
txn_0000426,card_00182,2026-01-06T16:55:46Z,128.03,online_retail,IN,False,False
txn_0000427,card_00888,2026-01-27T19:16:03Z,72.9,restaurant,GB,True,False
txn_0000428,card_00154,2026-01-07T14:19:06Z,24.28,grocery,DE,True,False
txn_0000429,card_00470,2026-01-05T17:54:04Z,115.72,entertainment,AE,True,False
txn_0000430,card_00220,2026-01-07T03:04:59Z,448.41,online_retail,AE,True,False
txn_0000431,card_00075,2026-01-10T00:07:28Z,16.65,fuel,DE,True,False
txn_0000432,card_00600,2026-01-18T00:05:26Z,17.97,travel,US,False,False
txn_0000433,card_00412,2026-01-05T04:16:18Z,7.24,restaurant,US,True,False
txn_0000434,card_00462,2026-01-16T02:50:40Z,16.35,fuel,IN,False,False
txn_0000435,card_00519,2026-01-15T04:58:40Z,54.1,utilities,IN,False,False
txn_0000436,card_00857,2026-01-14T19:59:25Z,92.97,entertainment,SG,True,False
txn_0000437,card_00616,2026-01-07T08:01:29Z,54.6,restaurant,GB,True,False
txn_0000438,card_00630,2026-01-27T14:49:42Z,119.07,entertainment,US,False,False
txn_0000439,card_00647,2026-01-05T11:32:17Z,118.11,restaurant,SG,True,False
txn_0000440,card_00768,2026-01-03T22:39:26Z,45.71,travel,SG,True,False
txn_0000441,card_00149,2026-01-09T21:51:25Z,69.89,electronics,DE,False,False
txn_0000442,card_00830,2026-01-16T10:17:42Z,20.74,grocery,IN,True,False
txn_0000443,card_00297,2026-01-11T12:47:18Z,38.14,fuel,GB,False,False
txn_0000444,card_00277,2026-01-20T17:27:48Z,88.88,online_retail,US,True,False
txn_0000445,card_00413,2026-01-14T12:24:37Z,46.82,fuel,SG,False,False
txn_0000446,card_00761,2026-01-29T02:43:22Z,26.86,entertainment,IN,False,False
txn_0000447,card_00069,2026-01-25T13:12:01Z,172.84,utilities,DE,True,False
txn_0000448,card_00615,2026-01-13T10:38:42Z,70.26,utilities,IN,True,False
txn_0000449,card_00267,2026-01-17T17:42:03Z,55.49,atm_withdrawal,IN,False,False
txn_0000450,card_00722,2026-01-02T23:23:31Z,42.45,utilities,US,False,False
txn_0000451,card_00135,2026-01-29T10:00:15Z,66.62,travel,GB,False,False
txn_0000452,card_00377,2026-01-04T19:23:50Z,751.92,electronics,SG,False,False
txn_0000453,card_00385,2026-01-19T15:40:49Z,13.27,fuel,AE,False,False
txn_0000454,card_00815,2026-01-28T02:26:35Z,36.78,pharmacy,DE,True,False
txn_0000455,card_00483,2026-01-08T04:10:45Z,48.41,grocery,IN,True,False
txn_0000456,card_00113,2026-01-27T16:17:38Z,15.9,fuel,IN,True,False
txn_0000457,card_00393,2026-01-11T08:30:20Z,99.89,travel,US,True,False
txn_0000458,card_00361,2026-01-04T16:21:40Z,1206.23,entertainment,SG,False,False
txn_0000459,card_00309,2026-01-06T02:21:35Z,137.57,entertainment,SG,False,False
txn_0000460,card_00106,2026-01-03T22:10:44Z,755.71,grocery,IN,True,False
txn_0000461,card_00321,2026-01-11T14:26:32Z,160.99,entertainment,GB,True,False
txn_0000462,card_00048,2026-01-14T00:54:30Z,29.7,travel,AE,True,False
txn_0000463,card_00859,2026-01-28T11:10:06Z,438.94,restaurant,US,False,False
txn_0000464,card_00297,2026-01-04T14:09:36Z,52.94,restaurant,SG,False,False
txn_0000465,card_00802,2026-01-19T08:20:38Z,181.56,online_retail,US,False,False
txn_0000466,card_00859,2026-01-03T08:00:31Z,293.45,entertainment,IN,False,False
txn_0000467,card_00108,2026-01-14T11:46:52Z,168.11,travel,AE,False,False
txn_0000468,card_00254,2026-01-20T08:35:07Z,215.55,electronics,IN,False,False
txn_0000469,card_00888,2026-01-13T20:02:11Z,64.42,fuel,US,True,False
txn_0000470,card_00220,2026-01-23T00:23:15Z,47.2,electronics,US,False,False
txn_0000471,card_00505,2026-01-20T20:04:49Z,349.04,pharmacy,GB,False,False
txn_0000472,card_00127,2026-01-16T14:34:13Z,50.41,utilities,GB,True,False
txn_0000473,card_00680,2026-01-11T09:26:31Z,282.57,online_retail,SG,True,False
txn_0000474,card_00511,2026-01-02T03:36:16Z,168.31,grocery,SG,True,False
txn_0000475,card_00151,2026-01-03T20:42:13Z,25.9,atm_withdrawal,GB,True,False
txn_0000476,card_00772,2026-01-16T12:09:30Z,28.42,fuel,SG,False,False
txn_0000477,card_00409,2026-01-20T12:12:10Z,15.61,utilities,US,True,False
txn_0000478,card_00711,2026-01-07T19:34:16Z,7.34,travel,GB,True,False
txn_0000479,card_00670,2026-01-03T01:22:04Z,58.92,electronics,IN,True,False
txn_0000480,card_00669,2026-01-01T20:23:08Z,19.72,online_retail,US,True,False
txn_0000481,card_00184,2026-01-04T10:48:22Z,779.41,entertainment,US,True,True
txn_0000482,card_00413,2026-01-28T22:05:08Z,142.94,pharmacy,IN,False,False
txn_0000483,card_00700,2026-01-18T17:22:18Z,231.59,travel,SG,False,False
txn_0000484,card_00562,2026-01-22T02:16:02Z,130.53,pharmacy,US,True,False
txn_0000485,card_00293,2026-01-27T03:56:48Z,50.5,fuel,DE,False,False
txn_0000486,card_00460,2026-01-15T11:28:27Z,291.17,travel,AE,False,False
txn_0000487,card_00593,2026-01-23T12:24:26Z,37.26,restaurant,SG,True,False
txn_0000488,card_00831,2026-01-25T15:40:00Z,32.45,electronics,US,False,False
txn_0000489,card_00407,2026-01-10T02:28:39Z,27.19,grocery,AE,False,False
txn_0000490,card_00839,2026-01-14T13:07:09Z,15.27,restaurant,DE,True,False
txn_0000491,card_00530,2026-01-03T07:22:15Z,29.25,online_retail,AE,True,False
txn_0000492,card_00300,2026-01-29T21:28:51Z,56.31,entertainment,US,True,False
txn_0000493,card_00584,2026-01-04T09:11:27Z,29.98,pharmacy,IN,True,False
txn_0000494,card_00203,2026-01-16T02:05:14Z,27.7,online_retail,SG,False,False
txn_0000495,card_00839,2026-01-03T17:03:52Z,12.2,utilities,IN,True,False
txn_0000496,card_00747,2026-01-08T10:28:19Z,27.09,pharmacy,DE,True,False
txn_0000497,card_00799,2026-01-24T22:17:39Z,307.4,atm_withdrawal,US,True,False
txn_0000498,card_00619,2026-01-30T10:07:54Z,233.06,online_retail,GB,True,False
txn_0000499,card_00058,2026-01-01T03:16:23Z,35.14,pharmacy,GB,False,False
