transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00009,2026-01-29T20:59:34Z,341.53,grocery,IN,True,False
txn_0000326,card_00527,2026-01-26T10:57:49Z,797.34,atm_withdrawal,GB,True,False
txn_0000327,card_00588,2026-01-26T09:03:14Z,60.92,pharmacy,US,False,False
txn_0000328,card_00315,2026-01-30T00:58:06Z,47.72,grocery,IN,True,False
txn_0000329,card_00462,2026-01-18T21:22:19Z,179.46,entertainment,SG,True,False
txn_0000330,card_00357,2026-01-01T04:39:45Z,71.24,entertainment,AE,True,False
txn_0000331,card_00814,2026-01-26T08:16:14Z,111.94,entertainment,US,True,False
txn_0000332,card_00858,2026-01-27T19:41:14Z,82.18,fuel,DE,False,False
txn_0000333,card_00889,2026-01-18T11:37:29Z,58.15,travel,AE,True,False
txn_0000334,card_00614,2026-01-14T16:52:50Z,35.99,entertainment,GB,True,False
txn_0000335,card_00345,2026-01-30T19:48:32Z,47.05,electronics,AE,False,False
txn_0000336,card_00056,2026-01-18T17:22:21Z,37.4,entertainment,GB,True,False
txn_0000337,card_00098,2026-01-26T04:54:50Z,215.85,grocery,DE,False,False
txn_0000338,card_00624,2026-01-18T06:39:42Z,65.17,atm_withdrawal,SG,True,False
txn_0000339,card_00451,2026-01-19T18:04:30Z,75.2,restaurant,DE,False,False
txn_0000340,card_00585,2026-01-08T18:17:35Z,52.23,entertainment,GB,True,False
txn_0000341,card_00729,2026-01-04T20:37:42Z,259.9,entertainment,US,False,False
txn_0000342,card_00299,2026-01-05T14:39:30Z,25.7,fuel,US,False,False
txn_0000343,card_00167,2026-01-24T17:32:43Z,180.49,restaurant,AE,False,False
txn_0000344,card_00770,2026-01-01T12:41:56Z,60.14,travel,US,True,False
txn_0000345,card_00494,2026-01-10T18:55:23Z,74.69,pharmacy,AE,True,False
txn_0000346,card_00510,2026-01-10T17:48:26Z,81.31,pharmacy,DE,True,False
txn_0000347,card_00380,2026-01-10T10:49:56Z,414.13,atm_withdrawal,US,True,False
txn_0000348,card_00835,2026-01-24T17:48:51Z,149.68,entertainment,US,False,False
txn_0000349,card_00565,2026-01-08T20:26:42Z,215.29,atm_withdrawal,AE,True,False
txn_0000350,card_00082,2026-01-02T23:14:31Z,121.11,travel,IN,False,False
txn_0000351,card_00459,2026-01-12T05:50:04Z,31.77,pharmacy,GB,True,False
txn_0000352,card_00003,2026-01-15T08:37:49Z,39.8,restaurant,IN,False,False
txn_0000353,card_00753,2026-01-18T06:08:46Z,22.35,atm_withdrawal,DE,False,False
txn_0000354,card_00451,2026-01-22T16:48:11Z,192.79,travel,DE,True,False
txn_0000355,card_00593,2026-01-11T22:16:08Z,861.85,electronics,DE,False,False
txn_0000356,card_00050,2026-01-28T21:21:46Z,27.62,travel,US,False,False
txn_0000357,card_00827,2026-01-23T02:56:45Z,865.36,grocery,SG,False,False
txn_0000358,card_00455,2026-01-22T11:48:32Z,39.75,utilities,DE,False,False
txn_0000359,card_00635,2026-01-27T06:12:42Z,12.96,restaurant,AE,False,False
txn_0000360,card_00337,2026-01-19T02:52:10Z,289.21,entertainment,US,False,False
txn_0000361,card_00525,2026-01-26T04:19:33Z,123.64,restaurant,AE,True,False
txn_0000362,card_00545,2026-01-02T13:11:55Z,39.92,fuel,AE,True,False
txn_0000363,card_00882,2026-01-20T13:48:24Z,296.61,electronics,DE,True,False
txn_0000364,card_00628,2026-01-03T07:26:07Z,222.79,utilities,AE,False,False
txn_0000365,card_00753,2026-01-15T09:21:36Z,59.64,restaurant,US,True,False
txn_0000366,card_00895,2026-01-02T23:55:03Z,157.15,online_retail,GB,False,False
txn_0000367,card_00456,2026-01-04T11:01:23Z,148.78,utilities,DE,True,False
txn_0000368,card_00509,2026-01-17T11:27:06Z,141.22,pharmacy,IN,True,True
txn_0000369,card_00635,2026-01-17T17:28:57Z,119.5,pharmacy,AE,True,False
txn_0000370,card_00241,2026-01-07T02:45:27Z,23.06,grocery,US,True,False
txn_0000371,card_00653,2026-01-08T15:56:29Z,154.34,travel,US,True,False
txn_0000372,card_00321,2026-01-14T19:59:41Z,110.98,fuel,SG,True,False
txn_0000373,card_00759,2026-01-26T22:39:50Z,104.88,entertainment,GB,False,False
txn_0000374,card_00623,2026-01-10T05:24:24Z,101.2,utilities,SG,True,False
txn_0000375,card_00517,2026-01-12T17:19:59Z,23.41,fuel,DE,True,False
txn_0000376,card_00428,2026-01-23T04:22:43Z,117.99,pharmacy,DE,False,False
txn_0000377,card_00819,2026-01-03T20:13:19Z,58.06,atm_withdrawal,AE,False,False
txn_0000378,card_00553,2026-01-04T21:02:24Z,166.48,online_retail,DE,True,False
txn_0000379,card_00767,2026-01-23T06:54:07Z,74.39,travel,AE,True,False
txn_0000380,card_00768,2026-01-13T04:27:59Z,50.04,travel,DE,False,False
txn_0000381,card_00776,2026-01-14T19:52:40Z,124.57,restaurant,US,True,False
txn_0000382,card_00789,2026-01-22T14:26:34Z,163.15,atm_withdrawal,SG,False,False
txn_0000383,card_00755,2026-01-02T21:14:50Z,22.31,pharmacy,AE,False,False
txn_0000384,card_00486,2026-01-04T06:02:18Z,360.4,atm_withdrawal,IN,False,False
txn_0000385,card_00468,2026-01-03T15:31:25Z,87.62,restaurant,AE,True,False
txn_0000386,card_00576,2026-01-03T21:57:59Z,77.73,travel,SG,True,False
txn_0000387,card_00206,2026-01-24T05:14:57Z,397.54,utilities,US,True,False
txn_0000388,card_00647,2026-01-06T03:27:28Z,162.27,online_retail,SG,True,False
txn_0000389,card_00012,2026-01-22T17:01:06Z,67.7,travel,US,False,False
txn_0000390,card_00286,2026-01-09T18:36:26Z,27.1,utilities,IN,True,False
txn_0000391,card_00647,2026-01-26T13:25:24Z,102.86,online_retail,AE,False,False
txn_0000392,card_00151,2026-01-13T12:38:33Z,21.39,restaurant,AE,False,False
txn_0000393,card_00294,2026-01-30T15:21:53Z,72.68,electronics,GB,True,False
txn_0000394,card_00369,2026-01-10T09:56:18Z,117.95,fuel,AE,False,False
txn_0000395,card_00526,2026-01-15T19:43:32Z,271.13,fuel,SG,False,False
txn_0000396,card_00592,2026-01-17T08:26:20Z,50.74,entertainment,US,True,False
txn_0000397,card_00881,2026-01-22T01:50:48Z,384.13,grocery,IN,False,False
txn_0000398,card_00395,2026-01-26T05:35:53Z,222.46,travel,IN,False,False
txn_0000399,card_00657,2026-01-08T01:58:39Z,26.85,pharmacy,GB,True,False
txn_0000400,card_00595,2026-01-06T19:10:39Z,42.32,pharmacy,GB,True,False
txn_0000401,card_00113,2026-01-09T11:59:12Z,12.37,online_retail,IN,False,False
txn_0000402,card_00550,2026-01-14T12:32:33Z,138.56,electronics,AE,False,False
txn_0000403,card_00131,2026-01-25T00:04:39Z,23.49,fuel,DE,True,False
txn_0000404,card_00616,2026-01-18T21:40:58Z,703.95,pharmacy,AE,True,False
txn_0000405,card_00345,2026-01-21T18:13:27Z,26.12,restaurant,GB,True,False
txn_0000406,card_00777,2026-01-21T04:38:42Z,40.95,atm_withdrawal,IN,True,False
txn_0000407,card_00864,2026-01-19T14:48:27Z,40.01,pharmacy,GB,True,False
txn_0000408,card_00695,2026-01-01T18:38:11Z,220.8,entertainment,GB,True,True
txn_0000409,card_00466,2026-01-12T08:15:10Z,12.98,atm_withdrawal,DE,False,False
txn_0000410,card_00490,2026-01-19T12:38:05Z,351.88,online_retail,IN,False,False
txn_0000411,card_00234,2026-01-13T18:47:59Z,163.24,electronics,US,True,False
txn_0000412,card_00044,2026-01-12T11:48:20Z,39.44,fuel,SG,True,False
txn_0000413,card_00733,2026-01-02T01:55:00Z,29.09,restaurant,AE,False,False
txn_0000414,card_00169,2026-01-03T14:52:55Z,12.95,restaurant,DE,False,False
txn_0000415,card_00278,2026-01-03T16:31:47Z,333.95,fuel,SG,True,False
txn_0000416,card_00257,2026-01-28T04:55:07Z,24.54,utilities,DE,False,False
txn_0000417,card_00191,2026-01-26T08:44:33Z,39.85,utilities,AE,True,False
txn_0000418,card_00334,2026-01-21T03:57:46Z,152.55,fuel,AE,False,False
txn_0000419,card_00010,2026-01-12T11:25:54Z,648.04,atm_withdrawal,SG,True,False
txn_0000420,card_00511,2026-01-08T23:28:58Z,103.04,entertainment,US,True,False
txn_0000421,card_00328,2026-01-10T02:44:26Z,604.83,restaurant,DE,False,False
txn_0000422,card_00647,2026-01-28T19:14:11Z,29.22,utilities,GB,True,False
txn_0000423,card_00456,2026-01-24T22:09:36Z,38.55,travel,US,True,False
txn_0000424,card_00718,2026-01-15T11:15:17Z,45.35,restaurant,IN,False,False
txn_0000425,card_00547,2026-01-27T08:52:46Z,71.95,travel,US,True,False
txn_0000426,card_00565,2026-01-02T16:11:15Z,81.65,travel,GB,True,False
txn_0000427,card_00010,2026-01-01T04:37:41Z,237.51,fuel,GB,True,False
txn_0000428,card_00532,2026-01-02T11:22:28Z,169.19,entertainment,AE,True,False
txn_0000429,card_00194,2026-01-05T20:39:16Z,58.22,entertainment,AE,True,False
txn_0000430,card_00390,2026-01-02T03:11:48Z,27.14,utilities,IN,True,False
txn_0000431,card_00407,2026-01-15T08:57:42Z,9.06,entertainment,DE,False,False
txn_0000432,card_00477,2026-01-03T06:10:56Z,86.8,travel,IN,False,False
txn_0000433,card_00274,2026-01-27T18:27:03Z,120.19,entertainment,IN,True,False
txn_0000434,card_00603,2026-01-28T17:06:26Z,16.43,travel,AE,False,False
txn_0000435,card_00499,2026-01-14T18:23:36Z,13.7,restaurant,GB,False,False
txn_0000436,card_00752,2026-01-24T12:09:27Z,32.61,travel,SG,False,False
txn_0000437,card_00740,2026-01-15T22:13:47Z,101.3,fuel,US,True,False
txn_0000438,card_00247,2026-01-10T02:16:12Z,19.16,travel,AE,True,False
txn_0000439,card_00343,2026-01-26T00:15:42Z,66.73,online_retail,DE,False,False
txn_0000440,card_00749,2026-01-28T20:46:58Z,31.6,electronics,US,False,False
txn_0000441,card_00169,2026-01-27T06:54:32Z,25.83,pharmacy,DE,False,False
txn_0000442,card_00537,2026-01-17T23:14:01Z,17.58,atm_withdrawal,AE,True,False
txn_0000443,card_00415,2026-01-23T09:23:46Z,64.04,travel,IN,True,False
txn_0000444,card_00617,2026-01-18T00:56:26Z,75.19,grocery,AE,False,False
txn_0000445,card_00081,2026-01-09T15:50:31Z,421.43,travel,GB,True,True
txn_0000446,card_00302,2026-01-26T09:17:35Z,4.89,pharmacy,IN,False,False
txn_0000447,card_00193,2026-01-18T17:35:30Z,23.76,entertainment,DE,True,False
txn_0000448,card_00417,2026-01-27T15:26:59Z,164.98,restaurant,GB,True,False
txn_0000449,card_00790,2026-01-12T06:46:51Z,16.78,online_retail,IN,True,False
txn_0000450,card_00125,2026-01-22T15:18:49Z,21.23,travel,SG,True,False
txn_0000451,card_00074,2026-01-02T08:52:47Z,61.17,utilities,IN,False,False
txn_0000452,card_00232,2026-01-07T05:21:39Z,31.52,entertainment,DE,False,False
txn_0000453,card_00048,2026-01-03T05:13:15Z,142.45,fuel,IN,False,False
txn_0000454,card_00669,2026-01-10T21:20:13Z,31.42,travel,GB,False,False
txn_0000455,card_00595,2026-01-22T03:46:13Z,206.51,restaurant,GB,False,False
txn_0000456,card_00006,2026-01-11T06:55:37Z,24.14,atm_withdrawal,US,False,False
txn_0000457,card_00527,2026-01-01T18:51:19Z,182.54,entertainment,AE,False,False
txn_0000458,card_00097,2026-01-26T05:45:52Z,150.95,entertainment,GB,False,False
txn_0000459,card_00542,2026-01-19T09:16:49Z,801.19,entertainment,DE,True,True
txn_0000460,card_00244,2026-01-27T05:44:39Z,13.47,utilities,GB,True,False
txn_0000461,card_00502,2026-01-09T15:57:08Z,128.44,fuel,IN,False,False
txn_0000462,card_00095,2026-01-07T21:36:04Z,527.84,travel,SG,True,False
txn_0000463,card_00261,2026-01-20T10:31:46Z,44.88,restaurant,GB,True,False
txn_0000464,card_00094,2026-01-05T19:15:50Z,26.05,fuel,US,False,False
txn_0000465,card_00775,2026-01-29T02:32:30Z,23.16,entertainment,DE,False,False
txn_0000466,card_00424,2026-01-18T11:06:26Z,201.12,online_retail,DE,True,False
txn_0000467,card_00129,2026-01-08T06:37:16Z,55.75,entertainment,GB,False,False
txn_0000468,card_00690,2026-01-24T22:59:10Z,18.65,restaurant,IN,False,False
txn_0000469,card_00327,2026-01-30T14:12:55Z,53.88,grocery,IN,True,False
txn_0000470,card_00242,2026-01-25T21:20:28Z,28.59,pharmacy,SG,True,False
txn_0000471,card_00085,2026-01-07T07:36:41Z,109.22,entertainment,AE,True,False
txn_0000472,card_00488,2026-01-30T11:44:36Z,89.56,utilities,IN,True,False
txn_0000473,card_00167,2026-01-19T02:27:54Z,91.26,atm_withdrawal,GB,False,False
txn_0000474,card_00290,2026-01-12T13:12:36Z,123.44,online_retail,GB,False,False
txn_0000475,card_00748,2026-01-13T07:56:02Z,19.89,atm_withdrawal,SG,True,False
txn_0000476,card_00186,2026-01-15T01:36:39Z,80.65,online_retail,SG,False,False
txn_0000477,card_00869,2026-01-12T09:29:14Z,223.37,electronics,DE,False,False
txn_0000478,card_00235,2026-01-06T23:23:16Z,102.22,pharmacy,GB,True,False
txn_0000479,card_00736,2026-01-24T18:49:44Z,156.99,entertainment,SG,False,False
txn_0000480,card_00198,2026-01-23T18:22:40Z,134.12,grocery,AE,False,False
txn_0000481,card_00578,2026-01-22T18:16:38Z,52.39,entertainment,US,True,False
txn_0000482,card_00846,2026-01-08T16:49:11Z,16.24,atm_withdrawal,DE,True,False
txn_0000483,card_00570,2026-01-08T06:48:04Z,172.98,atm_withdrawal,AE,False,False
txn_0000484,card_00296,2026-01-11T11:29:25Z,581.48,pharmacy,GB,False,False
txn_0000485,card_00611,2026-01-28T11:47:10Z,83.55,online_retail,GB,False,False
txn_0000486,card_00856,2026-01-25T09:35:39Z,42.95,utilities,AE,False,False
txn_0000487,card_00340,2026-01-20T23:23:08Z,78.3,pharmacy,AE,False,False
txn_0000488,card_00451,2026-01-24T09:25:55Z,199.9,entertainment,DE,False,False
txn_0000489,card_00518,2026-01-17T05:33:23Z,83.17,travel,DE,False,False
txn_0000490,card_00219,2026-01-05T08:14:24Z,61.56,grocery,GB,True,False
txn_0000491,card_00064,2026-01-13T00:21:59Z,286.54,electronics,AE,False,False
txn_0000492,card_00381,2026-01-14T21:41:27Z,200.94,online_retail,US,False,False
txn_0000493,card_00084,2026-01-27T22:59:46Z,9.76,entertainment,AE,True,False
txn_0000494,card_00010,2026-01-06T02:56:06Z,75.85,pharmacy,US,False,False
txn_0000495,card_00523,2026-01-16T21:06:20Z,33.97,pharmacy,DE,True,False
txn_0000496,card_00760,2026-01-20T19:15:52Z,63.25,utilities,AE,True,False
txn_0000497,card_00858,2026-01-28T11:52:00Z,244.72,travel,IN,True,False
txn_0000498,card_00330,2026-01-18T07:47:59Z,15.91,pharmacy,IN,True,False
txn_0000499,card_00508,2026-01-15T01:41:47Z,94.6,utilities,IN,True,False
